y
7184.55
7059.98
7092.29
7534
7705.31
7674.8
8053.75
8687.61
10806.49
11892.12
10940.92
10893.92
10238.92
10859.59
10506.41
10404.51
9957.1
9740
11009.04
12292.6
12190.8
10677.32
10441.78
10636.11
10090.11
10753.29
11534.14
11511.68
11166.84
11088.07
10475.9
9907.29
10668.97
10835.46
11018.42
11066.12
10987.45
10046.75
9578.89
10246.64
10560.68
11378.29
11240.38
11225.09
9610.05
8924.18
9232.58
10783.39
11226.78
11330.19
11116.88
11253.91
10133.76
11408.33
12662.41
12354.48
12422.23
12172.16
11736.03
10958.44
11586.57
12833.7
12444.55
12426.28
12382.35
12124.52
11506.3
12401
12764.86
12172.36
11852.57
7878.97
7819.3
8797.84
10538.82
10235.61
10470.88
10541.8
10834.6
9904.15
9680.5
10411.36
8692.22
9482.68
9473.7
9643.36
8658.75
8167.72
9003.08
9909.33
10071.91
10055.42
9587.64
7851.75
7690.31
8863.95
8871.98
8729.7
8667.99
8328.23
8134.61
8123.95
8253.01
8292.02
9576.66
10602.39
9559.82
9116.25
8912.65
8956.33
8879.75
9257.99
10288.69
9997.62
9166.15
9037.29
10221.28
9259.32
9166.52
8569.31
8879.59
7193.63
6942.52
7073.77
7877.61
9109.61
10965.25
10439.47
7952.8
7062.66
8021.47
8963.55
6183.87
6536.25
6988.24
6318.49
6476.19
6033.11
6038.65
5722.55
6487.16
6444.52
6221.51
6205.65
7468.85
11016.34
12395.38
11789.5
9298.61
6948.68
7093.5
11482.16
11703.63
10532.49
10184.95
9922.3
10637.91
10547.88
12434.61
13621.85
13887.98
12744.21
13122.19
12857.66
13226.45
14934.26
14505.41
15030.91
14050.1
13195.25
12012.84
10912.65
11887.42
10658.26
11273.82
12266.3
12256.13
11094.64
10944.35
10610.25
10691.42
9396.71
9525.4
8232
8080.81
7084.93
7581
7953.9
8217.83
8667.14
8606.47
8428.02
8153.25
8262.41
8096.28
8651.71
7260.22
7162.46
8222.56
8678.33
9254.89
9040.17
8477.22
8120.42
8211.63
7391.44
6952.37
7458.3
7550.89
7750.81
7889.16
7798.8
6771.19
6718.39
7518.38
7263.55
7121.46
7716.59
7760.68
7029.42
6385.12
6931.59
6851.43
6875.36
6407.76
6040.01
6483.24
6041.01
6269.53
6382.53
6475.56
6619.94
6425.45
6273.49
5908.84
6543.77
6853.58
6741.79
6829.97
6775.1
6496.77
7103.83
6813.81
6721.57
6958.88
6902.09
6882.68
7037.73
6798.26
7568.01
7778.03
7371.94
7157.39
7086.27
7153.89
7042.71
8073.71
8123.58
7214.09
6954.7
6965.67
6584.3
6084.29
7009.09
7037.96
7126.58
7279.52
7349.97
7491.56
6937.24
7826.27
8286.93
7963
8320.01
8426.23
8092.25
7394.38
8925.56
9359.56
9278.1
9863.83
10244.39
10013.29
8298.46
8719.8
9066.06
9549.26
9959.75
9947.07
9031.65
8848.36
9810.87
10683
10389.84
10660.4
11203.8
10861.2
9606.4
11440.66
11666.56
11966.07
12454.89
12926.63
11786.36
11324.35
11697.44
11802.12
11697.92
11732.4
11915.41
10954.99
10452.23
12326.95
12401
11787.15
11912.92
10036.5
9669.2
10141.68
10400.91
10603.94
11029.88
11123.04
9921.99
9722.75
9290.98
10225.17
10620.79
10782.06
10670.08
10230.39
9953.8
10612.21
12720.47
12862.3
12280.38
12672.99
12377.11
11345.79
10077.24
11636.3
11340.13
11951.08
11681.56
11637.19
11568.94
12055.46
12013.52
12164.76
11191.91
8649.68
7696.17
6917.65
6792.51
5894.53
5476.37
5354.24
5414.33
5729.06
6121.42
8584.88
9990.75
10456.2
10007.32
10090.51
10318.53
10059.31
9914.31
10372.07
11608.14
10207.42
10081.74
10019.78
9606.68
9004.65
10776.25
10542.65
10265.7
9697.05
9471.21
9183.19
9225.72
10337.95
10447.18
10998.23
12119.52
12193.48
11355.86
10932.3
12734.68
12959.44
12142.12
11893.54
12027.27
11560.26
10484.26
10973.5
11923.9
12110.64
12007.31
12114.33
11190.15
9310.44
10926.09
11251.94
11336.05
13973.14
9082.55
7507.3
7204.75
6585.54
9441.11
9616.14
10607.58
10597.43
9469.4
9388.94
9452.1
8999.59
8626.73
8916.14
8646.74
8205.53
8263.82
8259.2
7910.99
8787.43
9291.98
9627.13
8870.36
8619.21
8982.77
9068.44
8990.75
8930.88
9082.45
7234.64
6987.77
7076.48
7657.45
7560.25
7522.03
7582.03
7443.91
7357.13
7104.44
7077.96
7403.01
7068.77
7235.58
7068.18
6547.43
7244.22
7261.32
7332.25
7404.9
7331.68
7068.54
6858.69
7299
7019.08
6986.68
5804.62
5602.37
5876.97
6043.55
7604.14
6188.64
6051.03
6519.58
6702.76
6580.39
6609.2
7046.58
7292.57
7103.83
5459.86
5545.4
6217.91
6039.44
7023.72
6607.85
6718.66
6880.03
7357.99
7106.59
6935.41
7560.07
8507.76
8229.16
9091.26
8725.91
7125.98
5826.32
6290.56
6692.83
6550.78
7102.3
7168.67
6490.21
6512.14
7504.94
7445.75
8232.59
8214.24
8353.38
8543.17
8016.48
9403.03
9173.38
9729.32
9461.89
10047.53
9811.04
10175.58
11990.03
12217.3
13482.06
13458.79
13155.01
12883.63
11916.4
12828.77
13263.67
13819.27
13471.11
13993.08
11572.82
10759.03
11803.57
11722
10766.4
10264.65
11115.13
11448.42
10709.8
12177.27
12628.47
12038.25
12177.58
12498.53
12056.18
11162.76
12094.31
11463.54
11310.17
11711.12
12556.92
11505.93
10320.09
11543.26
12416
11976.5
12419.75
10948.59
8682.02
7837.58
8408
9134.72
9599.02
9289.96
9386.14
9689.62
10061.21
10833.26
9494.09
7030.47
7425.05
7905.25
8076.69
7707.93
8163.75
7885.83
7380.8
7043.43
7388.29
7900.41
7791.6
7569.38
7580.41
7715.88
7870.02
8034.12
8091.96
7731.06
8492.53
8307.39
8049.96
8050.96
8801.48
7773.75
7939.85
7575.55
7694.54
7745.06
7370.77
7917.44
7577.58
7418.58
7255.62
7518.03
7763.07
7569.38
7883.62
7482.96
7351.5
7450.44
7157.06
7420.05
7327.42
7262.65
7351.63
7251.87
8447.8
8563.31
8808.65
8946.97
8234.78
7848.18
7877.66
8570.96
9224.04
9146.43
8721.39
8658.23
9458.63
9079.82
8307.96
8839.87
9696.99
8609.77
8377.9
8279.37
7489.17
8847.21
8927.05
8484.02
8916.54
9530.4
10272.21
9462.09
9581.31
10011.64
10984.71
11407.39
12004.12
11682.83
10658.17
11231.22
11476.95
11019.34
9493.5
10394.19
9548.08
8855.5
8776.27
8495.47
8539.06
8655.19
8826.22
8643.74
9285.99
9818.67
10428.19
10992.08
11322.82
12189.03
12667.83
11141.29
11961.26
12654.34
11656.67
12013.8
12217.79
12254.55
11727.39
11753.64
12268.46
12774.75
12116.07
11505.97
10751.06
8572.92
8944.83
9962.08
8593.72
8719.58
8458.34
8590.91
8708.9
10399.35
10381.75
10231.02
10983.35
10096.05
9039.41
9745.12
9681.34
9452.15
9204
9463.49
9632.86
9983.53
10191.53
10709.44
10845.47
10435.87
9560.01
8424.28
7950.8
7455
7638.29
7160.64
7170.26
7267.49
7100.17
7566.39
7697.32
8074.02
9907.86
11085.91
11420.55
11273.89
10876.93
10308.98
11032.37
10996.71
11670.39
11123.2
11299.39
11143.13
10124.27
11435.5
12651.77
12645.5
13119.88
12885.86
11957.75
10972.2
11791.66
11920.07
11483.47
11855.19
11883.41
11418.04
10871.37
10863.04
11400.4
11360.98
10079.17
10034.23
9365.6
9109.95
10017.48
9536.41
9790.06
9846.05
9961.25
9336.73
8930.45
10157.1
10533.63
10959.05
11028.09
11141.18
10875.14
9150.3
10607.41
9998.61
10022.75
10323.38
10130.34
7327.78
7135.72
6813.94
6357.6
8702.29
10271.82
10691.64
10731.64
10399.88
10374.56
9803.6
10094.29
10082.32
9696.17
9760.89
9019.48
9261.83
9276.94
9141.08
8922.22
8428.66
6103.19
5851.93
6217.43
6051.75
6028.28
7746.32
7855.17
8022.01
7985.02
7938.62
8982.01
8417.6
8389.84
8518.88
8651.2
8228.99
9023.13
9125.66
9794.67
9594.87
9696.31
9278.58
8479.97
7996.47
7642.19
7789.24
7468.92
7387.2
7640.5
7050.15
7724.37
7037.58
6780.4
7058.46
7030.97
7378.68
7475.51
7805.24
8084.4
9700.37
10311.56
9364.55
8772.22
8391.97
8787.83
9260.81
8610.36
9067.02
9697.3
8458.03
8458.81
8648.25
7881.84
7991.59
8099.05
7470.6
7280.18
6935.58
8157.89
8962.99
9015.11
9037.99
9169.84
9619.04
7440.8
7776.93
7920.53
7673.06
7902.17
7763.16
8328.07
8952.96
11806.5
12454.19
11561.76
11831.48
12084.2
11811.84
10038.94
10938.93
11428.73
12647.26
12968.9
12578.08
11608.15
10645.05
12225.72
12858.66
13149.62
13142.97
12990.22
12534.35
12945.33
13218.42
13685.98
13639.37
13084.98
12667.63
12321.51
11132.55
11987.59
12395.98
12072.21
12780.17
12875.56
12614.27
12140.18
13860.78
12424.09
11699.42
12354.22
12905.68
11332.56
10626.42
11872.59
12433.92
11870.04
12223
12955.01
13210.26
10677.77
12718.72
13871.39
13691.55
14224.71
13938.78
11454.23
11816.74
12957.33
12348.91
11002.42
10203.86
10660.44
11136.25
10552.07
11098.54
11785.98
12385.47
11392.41
10014.31
8817.68
9133.97
9265.84
9346.42
9069.43
9035.75
10929.57
7647.34
7025.36
7934.33
8553.9
7549.27
7799.45
8159.24
8280.27
8139.32
8994.65
9403.4
8299.6
7699.01
7671.52
7293.1
6720.12
6566.17
6018.3
5563.98
6000.63
6012.37
5737.04
6267.31
7667.22
8755.59
7610.79
6731.51
6747.6
6973.72
6315.54
6517.74
7103.73
8082.63
8640.73
8770.25
7693.17
7095.92
8236.51
9567.72
9765.96
9762.84
9569.27
8621.51
7963.11
8705.44
9308.91
9151.78
8856.9
8759.56
8307.66
8620.87
10512.46
9810.81
10680.12
12010.22
10633.08
10725.17
9812.74
9539.11
8941.85
7555.63
8286.14
9328.05
10464.71
10857.41
10833
12237.29
11667.25
11422.4
11176.98
11418.15
10511.21
11990.77
12236.31
12292.74
12217.62
12416.75
12693.65
12539.89
13303.79
14115.06
13829.62
13688.47
13759.96
12801.43
12400.38
13473.81
13007.24
12613.9
12912.77
12905.72
12410.41
12515.06
13925.63
13871.09
12847.44
12772.61
12483.86
12718.99
10496.34
12708.47
12932.31
12718.39
12327.99
12255.54
11307.14
9766.41
9727.51
10377.28
12300.12
12372.19
12000.68
11840.26
11914.29
13842.85
13336.18
13733.06
13544.59
14083.28
12892.65
11383.04
11491.6
10440.41
10797.2
11620.2
11423.89
11018.18
10800.18
11701.97
12962.52
13391.97
12522.08
12868.35
12877.16
13288.98
13532.11
13715.23
14005.25
13642.25
13991.11
13495.51
13330.71
13685.84
13086.9
12985.35
13159.48
12744.1
11302.34
11582.48
11336.56
11019.26
9603.94
9622.99
9680.11
9304.06
8667.04
9085.38
9248.77
9534.56
10218.58
9989.71
10384.78
9330.48
10298.14
10434.7
10890.82
11279.33
11961.43
10878.36
10456.9
11130.66
9892.8
9636.97
9655.54
9551.2
9164.33
8565.13
9115.21
9904.84
10010.56
9149.38
8953.74
9144.22
8666.04
9139.96
9895.59
10394.16
9452.03
8629.31
8309.01
8002.45
8684.97
9440.49
9205.59
8605.28
8384.29
8340.82
7975.78
8298.99
8383.5
8323.81
7970.54
8477.05
8425.59
8828.37
8702.9
9207.06
9169.44
9186.96
8758.21
9118.78
8826.96
8980.87
9087.76
8919.51
8918.16
8898.99
8629.43
8663.54
9794.15
9782.67
9984.69
9798.29
8434.73
8396.65
8132.92
8199.38
6783.27
7892.15
9157.66
9571.14
8847.18
8616.99
8795.68
9252.14
9001.97
9582.58
9691.63
10015.79
9695.24
10517.98
11533
11504.11
11451.9
11288.97
9897.53
8433.95
9397.63
9961.43
9477.53
8679.88
8064.8
8087.2
8023.4
8976.16
9395.4
10773.9
9709.22
8286.94
8414.87
8347.82
8748.57
9716.76
9063.59
8368.86
8122.38
7387.23
6451.94
7567.35
8019.49
8507.21
8111.05
7925.81
7724.61
7148.04
7199.27
8247.11
7676.92
8140.45
7474.32
6536.78
6255.49
9014.33
10847.4
11231.2
11046.73
9655.14
7853.92
7342.83
8357.19
9121.66
9074.44
8553.78
8890.94
7311.47
6930.6
8473.4
9936.04
10103.77
11141.78
11316.58
10707.02
10390.84
10969.87
11210.61
11040.59
11684.6
11452.09
10763.32
9999.05
10654.92
11106.84
12013.38
11373.39
11069.37
11876.64
11383.75
12279.11
11261.57
11038.9
10799.19
10041.72
10200.35
10936.71
12299.09
12699.91
12598.35
12596.41
12875.87
11851.18
10888.33
10224.44
10435.74
10181.48
9859.6
8358.78
7991.75
8069.93
9168.11
9441.68
8487.92
8209.02
8800.46
7956.06
7923.31
8990.2
10529.49
11419.95
11491.35
12069.1
11107.44
9792.01
11916.54
11349.69
11160.52
11258.31
9579.02
8077.7
7773.99
8594.66
9567.47
8350.61
8338.43
8438.67
8545
8445.54
8336.65
8639.95
9455.34
8987.95
7447.29
7013.9
6765.37
5336.7
6372.51
6123.96
6329.86
6488.78
6922.56
6559.2
5536.86
5281.09
5375.02
5271.51
5217.51
5222.05
6392.31
7543.93
7241.86
6890.55
6928.02
6877.78
6868.41
6400.75
6899.09
7794.75
7842.08
7836.18
6944.22
6064.34
5547.34
6680.2
7013.71
6952.64
6750.69
7194.38
6610.49
6611.68
6847.71
7874.22
7875.22
7523.34
8061.74
7712.98
6383.25
7432.53
7663.3
7784.78
7736.39
7664.46
7161.88
6833.7
7671.25
8388.09
9067
9112.24
9062.18
8379.85
8098.03
8521.68
8793.6
9324.47
9319.62
9327.01
8373.38
8131.5
9368.8
9284.15
9330.73
9522.44
9433.19
8378.01
7814.86
8911.78
8517.11
9334.66
9213.82
10219.54
11094.13
9606.07
11489.37
12760.97
12551.24
13061.81
13234.73
12272.32
11602.83
11886.4
12329.26
11404.13
10969.59
9679.39
9390.28
9093.86
10155.87
10895.92
10250.7
10494
11381.11
10995.43
11032.23
10577.4
9684.63
10466.87
10638.07
